125,呼吸器内科、腫瘍内科、消化器内科、循環器内科、疼痛緩和内科、糖尿病内科,,,,,内．循．消．呼,呼内循内,血液透析,内代謝内,,,,,,,,,,,,,末梢血管外科,,,,,,,,,,,,,,,ペ内麻,,,整形脳皮泌,,,リハビりテーション科,歯科系その他,,小整,,,もの忘れ科,,,,,,,
126,呼吸器内科、循環器内科,,,,,内．消．放,循内小,乳腺内,内分糖,,,,,,,,,,,,,食道胃腸外科,,,,,,,,,,,,,,,リハペ内,,,小外整形脳皮泌婦眼耳放麻リハ歯,,,リハビリテーション科系その他,歯科科,,小児科 ,,,,,,,,,,
127,呼吸器内科，消化器内科，循環器内科,,,,,内．消内．循内．糖内．婦．皮．乳外,循内消内,脂内,腎糖尿内,,,,,,,,,,,,,膵外科,,,,,,,,,,,,,,,整歯,,,循小外整脳皮泌,,,リハビリテーション科（人工透析,矯歯科,,心脳小,,,,,,,,,,
128,循環器内科、呼吸器内科,,,,,内．消内．循内．糖尿病代謝内科,循内心臓内,透析内,糖尿病代謝・内分泌内科,,,,,,,,,,,,,乳腺内分泌外科,,,,,,,,,,,,,,,整脳神外,,,リハ整皮婦ア,,,脳神経外科リハビリテーション科,（歯科）口腔外,,小眼精形放リハ呼麻循消救,,,,,,,,,,
129,糖尿病内科，消化器内科，呼吸器内科，循環器内科,,,,,内．消．胃．心内．アレ,心外循内,乳内,糖尿病・,,,,,,,,,,,,,歯科口腔外科歯科,,,,,,,,,,,,,,,整放,,,リハ皮,,,透析リハビリテーション科,歯科口腔外科科,,小形眼精麻,,,,,,,,,,
130,内科(循環器・消化器),,,,,内．胃内．消内．循内．呼内．小,麻循内,分泌,糖尿病内科 ,,,,,,,,,,,,,女性外科,,,,,,,,,,,,,,,眼（整　眼は休止中）,,,放整泌眼耳麻皮,,,乳腺リハビリテーション科,矯矯歯科,,整眼形麻リハ小,,,,,,,,,,
131,消化器内科・内視鏡内科・腎臓内科・人工透析内科,,,,,内．肛．外．皮．消,ひ循内,脂代,糖泌内,,,,,,,,,,,,,生殖医療外科,,,,,,,,,,,,,,,整皮,,,耳放皮歯リウリハ,,,小児リハ,脳神経外科歯科,,整放小,,,,,,,,,,
132,ペインクリニック内科・救急科,,,,,内．消内．放射線診断科,消循,腎臓内分泌代謝内科,内泌代,,,,,,,,,,,,,代謝内科．整．口腔外科,,,,,,,,,,,,,,,ペ内ペ外,,,眼耳整皮泌,,,訪問リハビリテーション,歯周病,,麻リハ小心,,,,,,,,,,
133,糖尿病内科・消化器内科・循環器内科,,,,,内．胃,循内呼内,甲状腺,内［糖尿病内科］［消化器内科］,,,,,,,,,,,,,漢方外科,,,,,,,,,,,,,,,リハペ整,,,泌リハ形皮精循放消こう麻,,,脳神経リハビリテーション科,インプラント,,小整脳眼耳放麻泌精,,,,,,,,,,
134,呼吸器外科，循環器内科,,,,,胃．消．肛,循内老内,腎蔵内科,代謝（脂質代謝）内科,,,,,,,,,,,,,漢方脳神経外科,,,,,,,,,,,,,,,ﾍﾟｲﾝ外,,,外小整脳皮泌,,,肛門リハビリテーション科,ホワイトニング,,整脳形麻精リウ小,,,,,,,,,,
135,てんかん内科,,,,,内．胃内．小．糖内,循内鏡内,腎臓高血圧内科,内(膵　糖）,,,,,,,,,,,,,脳腫瘍外科,,,,,,,,,,,,,,,女ペ内,,,眼皮泌外リハ,,,リハリビテーション科,予防歯科・口臭予防,,［小歯］,,,,,,,,,,
136,老年内科，呼吸器内科，女性内科,,,,,内．外．皮．消内,リハ循内,糖尿内分泌内科,アレ糖内（代内）,,,,,,,,,,,,,腹部外科,,,,,,,,,,,,,,,腫整,,,形心皮産婦リハ,,,リバビリテーション科,周術期口腔ケア,,「小歯」,,,,,,,,,,
137,ペインクリニック内科，ペインクリニック外科,,,,,内．呼内．消内．循内．外．肛内,循内胃内,思春,内（糖）,,,,,,,,,,,,,泌尿器外科,,,,,,,,,,,,,,,整（ペインクリニック）,,,外整脳形精小皮泌,,,,審美・美容歯科,,内小婦,,,,,,,,,,
138,呼吸器内科，消化器内科，循環器内科，,,,,,消化器内視鏡科,神内循内,人工透,呼内糖内,,,,,,,,,,,,,矯正口腔外科,,,,,,,,,,,,,,,ペインクリニック（精神科）,,,整形脳皮泌産婦眼耳リハ麻,,,,（歯科）口腔外科,,内小［消化器内科］,,,,,,,,,,
139,循環器内科，消化器内科，呼吸器内科,,,,,内．循内．整．消内．皮,循内糖,腎臓透析内科,精糖内,,,,,,,,,,,,,脊椎外科,,,,,,,,,,,,,,,疼,,,整形美皮,,,,歯科､小児歯科､歯科口腔外科,,内小耳胃,,,,,,,,,,
140,腎臓内科，循環器内科，人工透析内科,,,,,内．消内．アレ,消内循内,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,糖内代内,,,,,,,,,,,,,胸部血管外科,,,,,,,,,,,,,,,ペインクリニック・整形外科,,,形美皮,,,,歯科矯正科,,内小リハ,,,,,,,,,,
141,呼吸器内科，消化器内科，感染症内科,,,,,内．消内．循内,呼循,糖尿病代謝内分泌内科,糖脂代内,,,,,,,,,,,,,外科（一般）,,,,,,,,,,,,,,,内科（漢方、ペインクリニック）,,,外整皮,,,,,,内小,,,,,,,,,,
142,内科（呼吸器，循環器，消化器，糖尿病，代謝）,,,,,内．消．循,(循)内,消化器乳,糖内腎内(透),,,,,,,,,,,,,外科（皮膚外来）,,,,,,,,,,,,,,,ペイクリニック外科,,,内皮,,,,,,内小循,,,,,,,,,,
143,循環器内科，呼吸器内科，糖尿病内科,,,,,消肝内,（循内）小,腎臓内分泌内科,糖内内泌内,,,,,,,,,,,,,外科（泌尿器外来）,,,,,,,,,,,,,,,外科・小児整形外科,,,皮小,,,,,,内小耳麻,,,,,,,,,,
144,緩和ケア内科，疼痛緩和内科,,,,,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,（循）小,腎内代内,血内糖,,,,,,,,,,,,,関節外科,,,,,,,,,,,,,,,外科・整形外科・形成外科,,,皮ア,,,,,,皮小,,,,,,,,,,
145,人口透析内科,,,,,内．消内．循内．婦．放,(循内)小,腎糖内,糖内脂代内,,,,,,,,,,,,,整形外科 ,,,,,,,,,,,,,,,ペインクリック内科,,,胃外皮,,,,,,内小放,,,,,,,,,,
146,胃腸内科，循環器内科,,,,,内．循内．呼内．消内．消外．皮．乳外,小循内,腎透,糖内鏡内,,,,,,,,,,,,,脳神経外科 ,,,,,,,,,,,,,,,ﾍﾟｲﾝ内,,,皮呼内,,,,,,小児救急科,,,,,,,,,,
147,糖尿病内科，消化器内科,,,,,内．外．小．循．胃．放,内科(循環器),分代内,消内糖内,,,,,,,,,,,,,脊髄外科,,,,,,,,,,,,,,,脊椎髄外,,,皮こう,,,,,,小児科循環器新生児,,,,,,,,,,
148,人工透析内科，腎臓内科,,,,,漢方胃腸内科,循環器内科消化器内科,分内,眼糖内,,,,,,,,,,,,,透析血管外科,,,,,,,,,,,,,,,脊椎外,,,美漢皮,,,,,,循小,,,,,,,,,,
149,人工透析内科，糖尿病内科，腎臓内科,,,,,内．婦．呼．消．循．歯,循環科,腎内透,糖内老内,,,,,,,,,,,,,外科 ,,,,,,,,,,,,,,,ペインクリニック内科外科,,,女漢皮,,,,,,精小,,,,,,,,,,
150,消化器内科，循環器内科，歯科，消化器内視鏡内科,,,,,内．呼．外．眼．循．消．皮,心臓血管内科循環器内科,思春期,糖内内泌,,,,,,,,,,,,,小児心臓外科,,,,,,,,,,,,,,,小整外,,,皮消内,,,,,,小放,,,,,,,,,,
151,消化器内科，糖尿病内科,,,,,呼内．内．循内．消内．糖内,循環器ｉ内科,血透,消内糖,,,,,,,,,,,,,外科（消化器　肛門）,,,,,,,,,,,,,,,ペインクリニック（内科）,,,皮リハ,,,,,,循内小,,,,,,,,,,
152,呼吸器内科・消化器内科・循環器内科,,,,,内．胃．外．肛,内科（消化器・循環器・呼吸器・糖尿病）,糖内分泌内,糖内乳外,,,,,,,,,,,,,機能神経外科,,,,,,,,,,,,,,,ペインクリニック（外科）,,,血管外美皮,,,,,,リウ小,,,,,,,,,,
153,呼吸器内科，児童精神科,,,,,内．小．呼．消．胃,内科（糖尿病、循環器、消化器、呼吸器）,腎糖尿内,循内糖,,,,,,,,,,,,,口腔外科（旧法）,,,,,,,,,,,,,,,膝関節外科,,,内皮内,,,,,,小腎内小心内,,,,,,,,,,
154,呼吸器内科・循環器内科・消化器内科,,,,,内．呼．消．アレ,内科・循環器内科・糖尿病内科・腎臓内科,腎臓リウマチ内科,糖内漢内,,,,,,,,,,,,,耳鼻咽喉頭頸部外科,,,,,,,,,,,,,,,ペ整形,,,循皮,,,,,,腎内小腎内,,,,,,,,,,
155,循環器内科，胃腸内科，腎臓内科，人工透析内科,,,,,内．消．アレ,循環器内科（人工透析）,糖尿病代謝・内分泌内科,リハ糖,,,,,,,,,,,,,外科（消外　肛外　がん）,,,,,,,,,,,,,,,小児整形,,,小皮美皮,,,,,,アレ小,,,,,,,,,,
156,胃腸内科，消化器内科，呼吸器内科,,,,,内．消．循．皮,内科循環器内科消化器内科,腎臓・膠原病内科,(糖)内,,,,,,,,,,,,,外科（皮膚）,,,,,,,,,,,,,,,ﾍﾟｲﾝ内科,,,神内皮,,,,,,小皮美皮,,,,,,,,,,
157,消化器内科，糖尿病内科，血液内科,,,,,内．循内．消内．皮．心内．精．女内．性感染症内科,内科（腎臓・循環器・糖尿病）,糖泌内,内科（糖尿病　内分泌　代謝）,,,,,,,,,,,,,外科（健康診断）,,,,,,,,,,,,,,,ペインクリニ,,,感ひ,,,,,,歯小歯,,,,,,,,,,
158,消化器内科，循環器内科，呼吸器内科，人工透析内科,,,,,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,循環内器科,内泌代,糖尿病・内,,,,,,,,,,,,,肝臓・胆のう・膵臓外科,,,,,,,,,,,,,,,整形外科（ペインクリニック）,,,皮性,,,,,,小(新),,,,,,,,,,
159,胃腸内科，消化器内科，糖尿病代謝内科,,,,,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,内科（循環器　消化器）,［腎臓内科］,内糖代,,,,,,,,,,,,,外科（がん）,,,,,,,,,,,,,,,ペインクリニッ,,,皮眼,,,,,,小外小ひ,,,,,,,,,,
160,呼吸器内科，消化器内科，循環器内科，小児歯科，歯科,,,,,内．胃内．内視鏡内科,内科（循環器・消化器）,人口透析内,内科（腎臓・血液透析・糖尿病）,,,,,,,,,,,,,ペインクリニック・整形外科,,,,,,,,,,,,,,,脊髄外,,,耳皮,,,,,,小救新小,,,,,,,,,,
161,腎臓内科、人工透析内科,,,,,内．消内．皮,循環器科(循環器内科),［内分泌外］,糖尿病・消化器内科,,,,,,,,,,,,,男性美容外科,,,,,,,,,,,,,,,,,,小外小ひ,,,,,,内泌内小（新）,,,,,,,,,,
162,糖尿病内科、循環器内科,,,,,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,内科（循環器科）,腎臓内科(人工透析),内科（消化器・循環器・呼吸器・糖尿病）,,,,,,,,,,,,,美容外科・美容皮膚科・美容内科,,,,,,,,,,,,,,,,,,リウ皮,,,,,,（眼）小,,,,,,,,,,
163,消化器内科、漢方内科,,,,,消化器乳,内科（消化器　循環器　糖尿病）,腎内（透）血管外,内科（糖尿病、循環器、消化器、呼吸器）,,,,,,,,,,,,,ペイクリニック外科,,,,,,,,,,,,,,,,,,心内皮,,,,,,精児,,,,,,,,,,
164,糖尿病内科，呼吸器内科,,,,,胃腸肛門内科,禁煙外来,ひ（透）,内科・循環器内科・糖尿病内科・腎臓内科,,,,,,,,,,,,,肛門外科・肛門内科,,,,,,,,,,,,,,,,,,外ひ,,,,,,(新)内,,,,,,,,,,
165,消火器内科，内視鏡内科，循環器内科，糖尿病内科,,,,,消科,循環器内科（透）,腎内(透）,内科（腎臓・循環器・糖尿病）,,,,,,,,,,,,,外科・小児整形外科,,,,,,,,,,,,,,,,,,整皮,,,,,,新生児皮膚科,,,,,,,,,,
166,消化器内科，肛門外科,,,,,胃腸科 ,,内秘内,内（腎　透析糖尿）,,,,,,,,,,,,,外科・整形外科・形成外科,,,,,,,,,,,,,,,,,,皮放,,,,,,(皮)小,,,,,,,,,,
167,循環器内科，呼吸器内科，消化器内科,,,,,消化器内科 ,,ひ(透),糖内泌内,,,,,,,,,,,,,肝臓・胆のう・すい臓外科,,,,,,,,,,,,,,,,,,リハ美皮,,,,,,小血,,,,,,,,,,
168,心臓・循環器内科，呼吸器内科,,,,,消化器科 ,,小腎内小心内,女性内科（脂質代謝）,,,,,,,,,,,,,肝臓・胆嚢・膵臓外科,,,,,,,,,,,,,,,,,,皮耳,,,,,,（循内）小,,,,,,,,,,
169,脳神経内科，呼吸器内科,,,,,内消外,,腎内小腎内,内科(糖尿病),,,,,,,,,,,,,消火器外科,,,,,,,,,,,,,,,,,,新生児皮膚科,,,,,,（循）小,,,,,,,,,,
170,循環器内科，内分泌・代謝内科，呼吸器内科,,,,,内消ア,,腎内(透),内科(内分泌代謝),,,,,,,,,,,,,脊椎・脊髄外科,,,,,,,,,,,,,,,,,,(皮)小,,,,,,(循内)小,,,,,,,,,,
171,漢方内科，漢方外科，呼吸器内科，循環器内科,,,,,〔内視鏡内科〕,,内(透),（代謝内科）糖尿病内科,,,,,,,,,,,,,脳神経外科・内科,,,,,,,,,,,,,,,,,,（皮）小,,,,,,内分泌小児科,,,,,,,,,,
172,呼吸器内科，循環器内科，腫瘍内科,,,,,消化器内科］,,腎内消外,糖尿病内科(,,,,,,,,,,,,,循環器外科（心臓　血管外科）,,,,,,,,,,,,,,,,,,アレルギー皮膚科,,,,,,(分)小,,,,,,,,,,
173,リウマチ内科,,,,,内外胃,,糖内腎内(透),糖尿病内科(代謝内,,,,,,,,,,,,,神経外科,,,,,,,,,,,,,,,,,,外科（皮膚）,,,,,,小循内,,,,,,,,,,
174,男性内科,,,,,内小［消化器内科］,,腎内（透）,糖尿病内科(代謝,,,,,,,,,,,,,漢方内科肛門外科,,,,,,,,,,,,,,,,,,男性美容皮膚科,,,,,,（皮）小,,,,,,,,,,
175,男性内科（血液）,,,,,内小耳胃,,腎ひ,糖尿病内科(代,,,,,,,,,,,,,美容皮外科,,,,,,,,,,,,,,,,,,美容外科・美容皮膚科・美容内科,,,,,,新小,,,,,,,,,,
176,消化器内科（胃腸科）,,,,,内消整リウ,,糖内内泌内,糖尿病内分泌内,,,,,,,,,,,,,外科（乳腺　肛門　胃腸）,,,,,,,,,,,,,,,,,,性感染症皮膚科,,,,,,（循　ア）小,,,,,,,,,,
177,血液・腎臓内科,,,,,内外循消,,腎内漢内,糖血内,,,,,,,,,,,,,ペインクリニック内科外科,,,,,,,,,,,,,,,,,,皮膚科・美容皮膚科,,,,,,(脳)小,,,,,,,,,,
178,甲状腺内科・外科,,,,,内［消化器内科］,,腎内透内,糖尿病･内分泌内科,,,,,,,,,,,,,脾臓外科,,,,,,,,,,,,,,,,,,皮フ,,,,,,(眼）小,,,,,,,,,,
179,一般内科,,,,,外内胃,,ひ(透）,糖尿病・腎臓内科,,,,,,,,,,,,,小児歯科矯正歯科歯科口腔外科,,,,,,,,,,,,,,,,,,美容皮外科,,,,,,(新)小,,,,,,,,,,
180,内科胃腸科,,,,,内消循外放麻,,透内アレ,腎臓代謝内科,,,,,,,,,,,,,肛門外科科,,,,,,,,,,,,,,,,,,皮膚科系その他,,,,,,（耳）小,,,,,,,,,,
181,内科（総合診療）,,,,,内外胃こう,,内(透）,内科（消化器　循環器　糖尿病）,,,,,,,,,,,,,(胃腸外科)消化器外科,,,,,,,,,,,,,,,,,,皮ふ泌尿器科,,,,,,(神)小,,,,,,,,,,
182,消化器内科（肝胆膵）,,,,,内消循,,(腎）内,糖分内,,,,,,,,,,,,,肛門科(肛門外科),,,,,,,,,,,,,,,,,,性病科皮膚科,,,,,,(ｱ)小,,,,,,,,,,
183,消化器内科（消化管）,,,,,胃循,,（脂)内,内分泌糖尿内科,,,,,,,,,,,,,心臓血管外科(循環器外科),,,,,,,,,,,,,,,,,,脳神経外科皮膚科,,,,,,発小,,,,,,,,,,
184,内科（健康相談）,,,,,内消,,内分泌小児科,糖内(内分　代),,,,,,,,,,,,,気管食道科(気管食道外科),,,,,,,,,,,,,,,,,,アトピー性皮膚炎皮膚科,,,,,,思春期・児童精神科,,,,,,,,,,
185,内科（血液・腎）,,,,,内［糖尿病内科］［消化器内科］,,分,糖尿病・内分泌,,,,,,,,,,,,,心臓血管外科(循環器外,,,,,,,,,,,,,,,,,,皮膚腫瘍,,,,,,小児漢方内科,,,,,,,,,,
186,内科（呼吸器・アレルギー）,,,,,内消循呼,,内科（糖尿病　内分泌　代謝）,肝臓・糖尿病・内分泌内科,,,,,,,,,,,,,外科系その他,,,,,,,,,,,,,,,,,,高齢者皮膚科,,,,,,児童・老年精神科,,,,,,,,,,
187,内科（呼吸器）,,,,,［消化器内科］［病理診断科］,,脂,肝臓・糖,,,,,,,,,,,,,ペインクリニック（外科）,,,,,,,,,,,,,,,,,,皮膚形成科,,,,,,新生児小児科,,,,,,,,,,
188,血液腎臓内科,,,,,消化器病内科,,C乳腺内科,糖尿病･代謝内科,,,,,,,,,,,,,外科脳神経内科,,,,,,,,,,,,,,,,,,,,,,,,内科・小児科,,,,,,,,,,
189,頭痛・脳神経内科,,,,,［胃腸内科］,,腎（透）,脂肪代謝内科,,,,,,,,,,,,,肛内外科,,,,,,,,,,,,,,,,,,,,,,,,児,,,,,,,,,,
190,消化器内科（胃腸・内視鏡内科）,,,,,［消化器内科］,,内乳,内科（消化器　内視鏡　肝臓　糖尿病）,,,,,,,,,,,,,消化器外科（胃腸,,,,,,,,,,,,,,,,,,,,,,,,小（新）,,,,,,,,,,
191,消化器内視鏡内科,,,,,胃腸消化器内科,,腎臓泌尿器,代謝内科（糖尿病）,,,,,,,,,,,,,胸部・心臓血管外科,,,,,,,,,,,,,,,,,,,,,,,,子,,,,,,,,,,
192,糖尿病・脂質代謝内科,,,,,内科消化器,,泌(透）,,,,,,,,,,,,,,人工透析血管外科,,,,,,,,,,,,,,,,,,,,,,,,小脳神内,,,,,,,,,,
193,消化器・糖尿病内科,,,,,消内胃内,,腎臓・透析内科,,,,,,,,,,,,,,脳神経外科リハビリテーション科,,,,,,,,,,,,,,,,,,,,,,,,小感内,,,,,,,,,,
194,消化器内科（肝・胆・膵）,,,,,胃内大腸,,内科（腎臓・血液透析・糖尿病）,,,,,,,,,,,,,,脳神経外科糖尿病内科,,,,,,,,,,,,,,,,,,,,,,,,児思精,,,,,,,,,,
195,消化器内科（胃腸・食道）,,,,,内（消）,,血管透析内科,,,,,,,,,,,,,,歯科口腔外科科,,,,,,,,,,,,,,,,,,,,,,,,小児科（健診センター　ＳＡＳセンター併設）,,,,,,,,,,
196,女性性感染症内科,,,,,内（鏡）,,腎臓内科・人工透析内科,,,,,,,,,,,,,,脳神経外科神経内科,,,,,,,,,,,,,,,,,,,,,,,,脳神経小児科,,,,,,,,,,
197,女性思春期内科,,,,,循内消内,,内科内分泌,,,,,,,,,,,,,,膝関節外科,,,,,,,,,,,,,,,,,,,,,,,,小児科系その他,,,,,,,,,,
198,糖尿病・代謝内科,,,,,消内(鏡),,内科・循環器内科・糖尿病内科・腎臓内科,,,,,,,,,,,,,,脳神経外科脳神経内科,,,,,,,,,,,,,,,,,,,,,,,,小児科（新,,,,,,,,,,
199,脳血管内科,,,,,リハ消内,,循環器内科（人工透析）,,,,,,,,,,,,,,脳神経外科呼吸器外科,,,,,,,,,,,,,,,,,,,,,,,,発達小児,,,,,,,,,,
200,内分泌・代謝内科,,,,,皮消内,,乳腺・内分泌,,,,,,,,,,,,,,脳神経外科歯科,,,,,,,,,,,,,,,,,,,,,,,,漢方小児,,,,,,,,,,
201,消化器・肝臓内科,,,,,胃内鏡内,,腎・泌尿器科（人工透析）,,,,,,,,,,,,,,脳神経外科皮膚科,,,,,,,,,,,,,,,,,,,,,,,,小循,,,,,,,,,,
202,肝臓・消化器内科,,,,,肛内消外,,内科（腎臓・循環器・糖尿病）,,,,,,,,,,,,,,脳神経外科胃腸科,,,,,,,,,,,,,,,,,,,,,,,,小腸内科,,,,,,,,,,
203,大腸内科,,,,,呼内消内,,乳腺・胃腸内科,,,,,,,,,,,,,,外科（消化器　乳腺　肛門）,,,,,,,,,,,,,,,,,,,,,,,,小科,,,,,,,,,,
204,胃腸科内科,,,,,腎内消外,,内（透）,,,,,,,,,,,,,,脳神経外科眼科,,,,,,,,,,,,,,,,,,,,,,,,耳鼻咽喉科（小児　気管食道　漢方）,,,,,,,,,,
205,循環器科内科,,,,,ひ消内,,腎内（透析）,,,,,,,,,,,,,,脳神経外科心臓血管外科,,,,,,,,,,,,,,,,,,,,,,,,小児（土曜日のみ）,,,,,,,,,,
206,診療内科,,,,,消腫内（化　緩）,,乳甲外,,,,,,,,,,,,,,腎臓外科（臓器移植）,,,,,,,,,,,,,,,,,,,,,,,,小児整形,,,,,,,,,,
207,感染症・呼吸器内科,,,,,消循,,泌（透）,,,,,,,,,,,,,,脳神経外科こう門科,,,,,,,,,,,,,,,,,,,,,,,,小児肥満症内科,,,,,,,,,,
208,小腸・大腸内科,,,,,内泌内消外,,泌（人透）,,,,,,,,,,,,,,外科（乳腺　肛門）,,,,,,,,,,,,,,,,,,,,,,,,小脳神,,,,,,,,,,
209,糖尿病・内分泌代謝・腎臓内科,,,,,消内鏡内,,外（人透）,,,,,,,,,,,,,,脳神経外科麻酔科,,,,,,,,,,,,,,,,,,,,,,,,心臓小児科,,,,,,,,,,
210,糖尿内科,,,,,歯外胃内,,内（腎　透析糖尿）,,,,,,,,,,,,,,脳神経外科循環器内科,,,,,,,,,,,,,,,,,,,,,,,,小耳咽,,,,,,,,,,
211,内分泌代謝内科,,,,,リハ胃内,,内（人工透析）,,,,,,,,,,,,,,整形外科（ペインクリニック）,,,,,,,,,,,,,,,,,,,,,,,,新生内,,,,,,,,,,
212,アレルギー内科,,,,,消内肝内,,腎内（透),,,,,,,,,,,,,,男性性感染症外科,,,,,,,,,,,,,,,,,,,,,,,,小児リハ,,,,,,,,,,
213,アレルｷﾞー疾患内科,,,,,消内肛外,,腎内（血液透析）,,,,,,,,,,,,,,外科（胃腸　乳腺　肛門　呼吸器）,,,,,,,,,,,,,,,,,,,,,,,,発達小児科,,,,,,,,,,
214,消化器内科(胃腸内科),,,,,消内糖内,,透析内科（血液透析　腹膜透析）,,,,,,,,,,,,,,外科（消化器　乳腺　内分泌　小児　肛門）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,糖尿病内科(代謝内科),,,,,胃内肛外,,内科(内分泌代謝),,,,,,,,,,,,,,（歯科）口腔外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,小児神経心療内科,,,,,消鏡内,,内科(人工透析),,,,,,,,,,,,,,歯科､小児歯科､歯科口腔外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,小児内分泌・代謝内科,,,,,消内呼内,,胸部・乳,,,,,,,,,,,,,,大腸･肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,小児感染症内科,,,,,循内胃内,,糖尿病内分泌内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,小児腎臓内科,,,,,消内漢内,,糖尿病･内分泌内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,リウマチ膠原病内科,,,,,肛外胃内,,腎臓内科（人工透析　腎移植）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,腎臓内科（人工,,,,,消内糖,,糖尿病・腎臓内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,内分泌内科（甲状腺）,,,,,消内乳外,,腎臓代謝内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,大腸内視鏡内科,,,,,消内循内,,内科（人工透析　腎臓）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,内分泌・糖尿病内科,,,,,放消内,,透科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,思春期内科,,,,,肝内胃内,,乳腺化学療法内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,乳腺内科,,,,,呼胃,,乳腺心療内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,内科（化学療法）,,,,,?消化器内科,,泌（透析）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,膵臓内科,,,,,(消)内,,腎内（人透）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,乳腺腫瘍内科,,,,,内科（胃腸　内視鏡）,,高血圧内分内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,内科（内視鏡）,,,,,内科(消化器),,腎内(人工透析),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,肝臓消化器内科,,,,,循環器内科消化器内科,,内分泌糖尿内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,糖尿代謝内科,,,,,A消火器内科B肛門内科,,腎内(透析),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,肝臓胆のう膵臓内科,,,,,ｉ胃腸内科,,糖尿病・内分泌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,内科（循環器　消化器　呼吸器）,,,,,胃腸・消化器内科,,肝臓・糖尿病・内分泌内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,内科（人口透析）,,,,,糖尿病・消化器内科,,分泌内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,膠原病リウマチ内科,,,,,消化器内科（肝臓・大腸）,,血液浄化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,腫瘍内科(化学療法),,,,,内科（消化器・循環器・呼吸器・糖尿病）,,循環器内科（透）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,腫瘍内科（化学療法）,,,,,呼吸器内科（内視鏡）,,血液透析科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,内分泌糖尿病内科,,,,,内科（糖尿病、循環器、消化器、呼吸器）,,甲状腺科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,内科＜人工透析＞,,,,,内科（消化器、内視鏡）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,脊椎内科,,,,,内科循環器内科消化器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,糖尿病・内分泌・代謝内科,,,,,（消化器）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,糖尿病・内分泌代謝内科,,,,,消化器・胃腸内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
